Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2004,Number of deaths ages 20-24 years,SH.DTH.2024,4374
Sri Lanka,LKA,2003,Number of deaths ages 20-24 years,SH.DTH.2024,2596
Sri Lanka,LKA,2002,Number of deaths ages 20-24 years,SH.DTH.2024,2883
Sri Lanka,LKA,2001,Number of deaths ages 20-24 years,SH.DTH.2024,3146
Sri Lanka,LKA,2000,Number of deaths ages 20-24 years,SH.DTH.2024,3365
Sri Lanka,LKA,1999,Number of deaths ages 20-24 years,SH.DTH.2024,3491
Sri Lanka,LKA,1998,Number of deaths ages 20-24 years,SH.DTH.2024,3532
Sri Lanka,LKA,1997,Number of deaths ages 20-24 years,SH.DTH.2024,3552
Sri Lanka,LKA,1996,Number of deaths ages 20-24 years,SH.DTH.2024,3591
Sri Lanka,LKA,1995,Number of deaths ages 20-24 years,SH.DTH.2024,3660
Sri Lanka,LKA,1994,Number of deaths ages 20-24 years,SH.DTH.2024,3759
Sri Lanka,LKA,1993,Number of deaths ages 20-24 years,SH.DTH.2024,3879
Sri Lanka,LKA,1992,Number of deaths ages 20-24 years,SH.DTH.2024,4035
Sri Lanka,LKA,1991,Number of deaths ages 20-24 years,SH.DTH.2024,4245
Sri Lanka,LKA,1990,Number of deaths ages 20-24 years,SH.DTH.2024,4503
Sri Lanka,LKA,2022,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,0.7
Sri Lanka,LKA,2021,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,0.7
Sri Lanka,LKA,2020,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,0.8
Sri Lanka,LKA,2019,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,0.8
Sri Lanka,LKA,2018,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,0.9
Sri Lanka,LKA,2017,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,0.9
Sri Lanka,LKA,2016,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1
Sri Lanka,LKA,2015,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1
Sri Lanka,LKA,2014,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.1
Sri Lanka,LKA,2013,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.3
Sri Lanka,LKA,2012,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.4
Sri Lanka,LKA,2011,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.5
Sri Lanka,LKA,2010,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.6
Sri Lanka,LKA,2009,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,4.7
Sri Lanka,LKA,2008,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.7
Sri Lanka,LKA,2007,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.7
Sri Lanka,LKA,2006,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.7
Sri Lanka,LKA,2005,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.8
Sri Lanka,LKA,2004,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,11.1
Sri Lanka,LKA,2003,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.9
Sri Lanka,LKA,2002,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2
Sri Lanka,LKA,2001,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.2
Sri Lanka,LKA,2000,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.3
Sri Lanka,LKA,1999,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.4
Sri Lanka,LKA,1998,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.5
Sri Lanka,LKA,1997,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.6
Sri Lanka,LKA,1996,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.6
Sri Lanka,LKA,1995,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.7
Sri Lanka,LKA,1994,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.8
Sri Lanka,LKA,1993,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.9
Sri Lanka,LKA,1992,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,3.1
Sri Lanka,LKA,1991,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,3.3
Sri Lanka,LKA,1990,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,3.4
Sri Lanka,LKA,2022,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,0.9
Sri Lanka,LKA,2021,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1
Sri Lanka,LKA,2020,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1
Sri Lanka,LKA,2019,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1
Sri Lanka,LKA,2018,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.1
Sri Lanka,LKA,2017,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.1
Sri Lanka,LKA,2016,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.2
Sri Lanka,LKA,2015,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.3
Sri Lanka,LKA,2014,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.4
Sri Lanka,LKA,2013,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.5
Sri Lanka,LKA,2012,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.6
Sri Lanka,LKA,2011,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.7
Sri Lanka,LKA,2010,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.8
Sri Lanka,LKA,2009,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,3.3
Sri Lanka,LKA,2008,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.9
Sri Lanka,LKA,2007,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.8
Sri Lanka,LKA,2006,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.8
Sri Lanka,LKA,2005,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.9
Sri Lanka,LKA,2004,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,8.2
Sri Lanka,LKA,2003,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2
Sri Lanka,LKA,2002,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.1
Sri Lanka,LKA,2001,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.2
Sri Lanka,LKA,2000,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.3
Sri Lanka,LKA,1999,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.3
Sri Lanka,LKA,1998,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.4
Sri Lanka,LKA,1997,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.4
Sri Lanka,LKA,1996,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.5
Sri Lanka,LKA,1995,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.5
Sri Lanka,LKA,1994,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.6
Sri Lanka,LKA,1993,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.6
Sri Lanka,LKA,1992,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.7
Sri Lanka,LKA,1991,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.9
Sri Lanka,LKA,1990,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,3
Sri Lanka,LKA,2022,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,1.7
Sri Lanka,LKA,2021,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,1.7
Sri Lanka,LKA,2020,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,1.7
Sri Lanka,LKA,2019,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,1.8
Sri Lanka,LKA,2018,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,1.9
Sri Lanka,LKA,2017,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,2
Sri Lanka,LKA,2016,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,2.1
Sri Lanka,LKA,2015,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,2.2
Sri Lanka,LKA,2014,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,2.6
Sri Lanka,LKA,2013,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,3.1
Sri Lanka,LKA,2012,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,3.8
Sri Lanka,LKA,2011,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.5
Sri Lanka,LKA,2010,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5
Sri Lanka,LKA,2009,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5
Sri Lanka,LKA,2008,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.6
Sri Lanka,LKA,2007,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.1
Sri Lanka,LKA,2006,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,3.9
Sri Lanka,LKA,2005,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,3.9
Sri Lanka,LKA,2004,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,9.8
Sri Lanka,LKA,2003,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.5
Sri Lanka,LKA,2002,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.9
Sri Lanka,LKA,2001,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.2
Sri Lanka,LKA,2000,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.6
Sri Lanka,LKA,1999,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.8
Sri Lanka,LKA,1998,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.8
Sri Lanka,LKA,1997,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.9
Sri Lanka,LKA,1996,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.9
Sri Lanka,LKA,1995,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6
Sri Lanka,LKA,1994,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6.2
Sri Lanka,LKA,1993,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6.4
Sri Lanka,LKA,1992,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6.8
Sri Lanka,LKA,1991,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,7.2
Sri Lanka,LKA,1990,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,7.6
Sri Lanka,LKA,2022,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,2.7
Sri Lanka,LKA,2021,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,2.7
Sri Lanka,LKA,2020,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,2.8
Sri Lanka,LKA,2019,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,2.8
Sri Lanka,LKA,2018,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,2.9
Sri Lanka,LKA,2017,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,2.9
Sri Lanka,LKA,2016,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,3.1
Sri Lanka,LKA,2015,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,3.3
Sri Lanka,LKA,2014,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,3.7
Sri Lanka,LKA,2013,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,4.5
Sri Lanka,LKA,2012,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,5.5
Sri Lanka,LKA,2011,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.6
Sri Lanka,LKA,2010,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7.5
Sri Lanka,LKA,2009,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7.7
Sri Lanka,LKA,2008,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7.2
Sri Lanka,LKA,2007,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.5
Sri Lanka,LKA,2006,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.2
Sri Lanka,LKA,2005,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.2
Sri Lanka,LKA,2004,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,12
Sri Lanka,LKA,2003,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7
Sri Lanka,LKA,2002,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7.8
Sri Lanka,LKA,2001,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,8.7
Sri Lanka,LKA,2000,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,9.5
Sri Lanka,LKA,1999,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10
Sri Lanka,LKA,1998,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.4
Sri Lanka,LKA,1997,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.6
Sri Lanka,LKA,1996,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.7
Sri Lanka,LKA,1995,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,11
Sri Lanka,LKA,1994,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,11.3
Sri Lanka,LKA,1993,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,11.6
Sri Lanka,LKA,1992,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,12
Sri Lanka,LKA,1991,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,12.7
Sri Lanka,LKA,1990,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,13.5
Sri Lanka,LKA,2023,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,32.9784812972484
Sri Lanka,LKA,2022,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,32.7228033001525
Sri Lanka,LKA,2021,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.3052932252338
Sri Lanka,LKA,2020,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,32.8797277753746
Sri Lanka,LKA,2019,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.1511511806149
Sri Lanka,LKA,2018,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.5281716795723
Sri Lanka,LKA,2017,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.9953177356649
Sri Lanka,LKA,2016,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.3278516287726
Sri Lanka,LKA,2015,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.4208504640545
Sri Lanka,LKA,2014,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.6322322693902
Sri Lanka,LKA,2013,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.9803328254686
Sri Lanka,LKA,2012,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,32.406827503656
Sri Lanka,LKA,2011,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.4566088027364
Sri Lanka,LKA,2010,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.1216039199004
Sri Lanka,LKA,2009,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.1010918660139
Sri Lanka,LKA,2008,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.0734102517548
Sri Lanka,LKA,2007,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.0536233220136
Sri Lanka,LKA,2006,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.0431395278999
Sri Lanka,LKA,2005,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.0423284702229
Sri Lanka,LKA,2004,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.0502570576779
Sri Lanka,LKA,2003,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.0594751667008
Sri Lanka,LKA,2002,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.0693070045627
Sri Lanka,LKA,2001,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.0916381273591
Sri Lanka,LKA,2000,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.1357175512611
Sri Lanka,LKA,1999,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.2470080703316
Sri Lanka,LKA,1998,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,35.5062285665745
Sri Lanka,LKA,1997,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,32.2038037030459
Sri Lanka,LKA,1996,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,32.2655796801486
Sri Lanka,LKA,1995,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,32.6219463947545
Sri Lanka,LKA,1994,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.3596819986671
Sri Lanka,LKA,1993,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.2917840463871
Sri Lanka,LKA,1992,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,32.6113582929892
Sri Lanka,LKA,1991,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.6543975954831
Sri Lanka,LKA,2023,"Labor force, total",SL.TLF.TOTL.IN,8713397
Sri Lanka,LKA,2022,"Labor force, total",SL.TLF.TOTL.IN,8789412
Sri Lanka,LKA,2021,"Labor force, total",SL.TLF.TOTL.IN,8717275
Sri Lanka,LKA,2020,"Labor force, total",SL.TLF.TOTL.IN,8484170
Sri Lanka,LKA,2019,"Labor force, total",SL.TLF.TOTL.IN,8697332
Sri Lanka,LKA,2018,"Labor force, total",SL.TLF.TOTL.IN,8523134
Sri Lanka,LKA,2017,"Labor force, total",SL.TLF.TOTL.IN,8772465
Sri Lanka,LKA,2016,"Labor force, total",SL.TLF.TOTL.IN,8606143
Sri Lanka,LKA,2015,"Labor force, total",SL.TLF.TOTL.IN,8475514
Sri Lanka,LKA,2014,"Labor force, total",SL.TLF.TOTL.IN,8054785
Sri Lanka,LKA,2013,"Labor force, total",SL.TLF.TOTL.IN,8032979
Sri Lanka,LKA,2012,"Labor force, total",SL.TLF.TOTL.IN,8326733
Sri Lanka,LKA,2011,"Labor force, total",SL.TLF.TOTL.IN,8295784
Sri Lanka,LKA,2010,"Labor force, total",SL.TLF.TOTL.IN,8298170
Sri Lanka,LKA,2009,"Labor force, total",SL.TLF.TOTL.IN,8275008
Sri Lanka,LKA,2008,"Labor force, total",SL.TLF.TOTL.IN,8250646
Sri Lanka,LKA,2007,"Labor force, total",SL.TLF.TOTL.IN,8222206
Sri Lanka,LKA,2006,"Labor force, total",SL.TLF.TOTL.IN,8191652
Sri Lanka,LKA,2005,"Labor force, total",SL.TLF.TOTL.IN,8161032
Sri Lanka,LKA,2004,"Labor force, total",SL.TLF.TOTL.IN,8130082
Sri Lanka,LKA,2003,"Labor force, total",SL.TLF.TOTL.IN,8091293
Sri Lanka,LKA,2002,"Labor force, total",SL.TLF.TOTL.IN,8042001
Sri Lanka,LKA,2001,"Labor force, total",SL.TLF.TOTL.IN,7959198
Sri Lanka,LKA,2000,"Labor force, total",SL.TLF.TOTL.IN,7826298
Sri Lanka,LKA,1999,"Labor force, total",SL.TLF.TOTL.IN,7882204
Sri Lanka,LKA,1998,"Labor force, total",SL.TLF.TOTL.IN,7899169
Sri Lanka,LKA,1997,"Labor force, total",SL.TLF.TOTL.IN,7240418
Sri Lanka,LKA,1996,"Labor force, total",SL.TLF.TOTL.IN,7078162
Sri Lanka,LKA,1995,"Labor force, total",SL.TLF.TOTL.IN,6824556
Sri Lanka,LKA,1994,"Labor force, total",SL.TLF.TOTL.IN,6911166
Sri Lanka,LKA,1993,"Labor force, total",SL.TLF.TOTL.IN,6700476
Sri Lanka,LKA,1992,"Labor force, total",SL.TLF.TOTL.IN,6504657
Sri Lanka,LKA,1991,"Labor force, total",SL.TLF.TOTL.IN,6610226
Sri Lanka,LKA,2023,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.95
Sri Lanka,LKA,2022,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.922
Sri Lanka,LKA,2021,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.058
Sri Lanka,LKA,2020,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.234
Sri Lanka,LKA,2019,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.314
Sri Lanka,LKA,2018,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.951
Sri Lanka,LKA,2017,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.309
Sri Lanka,LKA,2016,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.826
Sri Lanka,LKA,2015,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.433
Sri Lanka,LKA,2014,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.298
Sri Lanka,LKA,2013,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.501
Sri Lanka,LKA,2012,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.158
Sri Lanka,LKA,2011,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.976
Sri Lanka,LKA,2010,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.474
Sri Lanka,LKA,2009,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.779
Sri Lanka,LKA,2008,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.241
Sri Lanka,LKA,2007,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.171
Sri Lanka,LKA,2006,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.935
Sri Lanka,LKA,2005,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.927
Sri Lanka,LKA,2004,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.948
Sri Lanka,LKA,2003,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.886
Sri Lanka,LKA,2002,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,13.028
Sri Lanka,LKA,2001,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.422
Sri Lanka,LKA,2000,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.467
Sri Lanka,LKA,1999,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,13.356
Sri Lanka,LKA,1998,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,13.72
Sri Lanka,LKA,1997,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,16.446
Sri Lanka,LKA,1996,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,17.758
Sri Lanka,LKA,1995,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,19.291
Sri Lanka,LKA,1994,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,20.49
Sri Lanka,LKA,1993,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,21.866
Sri Lanka,LKA,1992,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,22.629
Sri Lanka,LKA,1991,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,22.916
Sri Lanka,LKA,2023,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.578
Sri Lanka,LKA,2022,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.568
Sri Lanka,LKA,2021,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.847
Sri Lanka,LKA,2020,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.947
Sri Lanka,LKA,2019,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.287
Sri Lanka,LKA,2018,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.98
Sri Lanka,LKA,2017,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.819
